------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170048
Start Time 08:01:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 08:02:45
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.461,0.371,0.059
-0.461,0.352,0.086
-0.484,0.328,0.098
-0.516,0.32,0.086
-0.539,0.328,0.063
-0.566,0.359,0.082
-0.602,0.395,0.141
-0.668,0.422,0.246
-0.734,0.441,0.324
-0.77,0.422,0.398
-0.793,0.379,0.426
-0.813,0.32,0.426
-0.859,0.27,0.438
-0.895,0.297,0.469
-0.918,0.316,0.508
-0.91,0.406,0.539
-0.867,0.453,0.512
-0.75,0.473,0.453
-0.598,0.551,0.398
-0.586,0.613,0.309
-0.703,0.566,0.203
-0.828,0.461,0.203
-0.895,0.395,0.234
-0.914,0.363,0.328
-0.969,0.297,0.402
-1,0.258,0.426
-0.938,0.285,0.391
-0.844,0.352,0.352
-0.805,0.402,0.254
-0.762,0.426,0.117
-0.816,0.461,0.035
-0.91,0.473,0.027
-0.988,0.406,0.078
-1.016,0.332,0.184
-0.992,0.336,0.23
-0.98,0.316,0.242
-1.008,0.25,0.266
-1.023,0.176,0.262
-1.016,0.191,0.188
-0.969,0.254,-0.012
-0.957,0.379,-0.195
-0.973,0.473,-0.254
-0.949,0.426,-0.207
-0.895,0.379,-0.117
-0.891,0.367,0
-0.914,0.324,0.078
-0.918,0.242,0.121
-0.867,0.145,0.156
-0.781,0.117,0.156
-0.73,0.145,0.184
-0.699,0.223,0.18
-0.723,0.258,0.176
-0.688,0.266,0.297
-0.652,0.352,0.363
-0.645,0.391,0.438
-0.668,0.34,0.441
-0.66,0.305,0.445
-0.645,0.258,0.406
-0.609,0.18,0.344
-0.555,0.191,0.199
-0.629,0.18,0.016
-0.695,0.094,-0.133
-0.727,0.016,-0.117
-0.676,0.027,-0.078
-0.734,0.09,-0.078
-0.754,0.16,-0.133
-0.805,0.16,-0.203
-0.781,0.133,-0.219
-0.758,0.066,-0.242
-0.797,0.055,-0.27
-0.875,0.117,-0.297
-0.938,0.191,-0.273
-0.957,0.16,-0.188
-0.934,0.082,-0.074
-0.875,0.105,0.02
-0.836,0.172,-0.004
-0.832,0.23,-0.031
-0.84,0.285,-0.059
-0.875,0.305,-0.066
-0.895,0.348,-0.016
-1.02,0.348,-0.09
-1.055,0.293,-0.313
-1.223,-0.324,-0.164
-1.164,-0.758,0.195
-0.996,-0.676,0.191
-0.957,-0.238,0.156
-0.926,0.133,0.039
-0.805,0.191,-0.012
-0.75,0.184,-0.215
