------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:42
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.16     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.184,0.977,0.199
-0.203,0.969,0.207
-0.199,0.973,0.203
-0.191,0.988,0.195
-0.184,0.992,0.184
-0.191,0.977,0.184
-0.195,0.969,0.184
-0.188,0.969,0.188
-0.176,0.977,0.195
-0.176,0.973,0.188
-0.18,0.977,0.176
-0.176,0.98,0.172
-0.164,0.992,0.164
-0.156,1.004,0.168
-0.148,1.008,0.164
-0.148,1.016,0.164
-0.145,1.004,0.16
-0.141,1.008,0.152
-0.137,1.008,0.145
-0.133,1.012,0.137
-0.129,1.012,0.137
-0.125,1.012,0.141
-0.125,1,0.137
-0.129,1,0.137
-0.133,0.988,0.145
-0.133,0.973,0.156
-0.137,0.973,0.16
-0.137,0.977,0.16
-0.137,0.977,0.164
-0.133,0.977,0.172
-0.125,0.973,0.188
-0.121,0.969,0.191
-0.117,0.965,0.203
-0.121,0.969,0.211
-0.117,0.973,0.211
-0.117,0.973,0.207
-0.129,0.969,0.207
-0.129,0.977,0.207
-0.133,0.984,0.211
-0.137,0.996,0.195
-0.137,1,0.195
-0.133,1.004,0.191
-0.145,1.008,0.199
-0.141,1.004,0.199
-0.137,1.004,0.195
-0.133,0.996,0.199
-0.133,0.996,0.199
-0.133,0.996,0.191
-0.129,1.004,0.188
-0.117,1,0.199
-0.109,1,0.203
-0.105,1,0.207
-0.102,0.996,0.207
-0.105,0.984,0.199
-0.105,0.98,0.191
-0.105,0.988,0.184
-0.109,0.992,0.18
-0.117,0.996,0.176
-0.121,0.992,0.176
-0.117,0.996,0.172
-0.125,0.996,0.172
-0.125,0.996,0.172
-0.113,0.984,0.176
-0.102,0.984,0.172
-0.109,0.996,0.164
-0.117,1,0.168
-0.121,0.996,0.172
-0.129,0.996,0.176
-0.141,1,0.168
-0.156,1.004,0.168
-0.164,1.012,0.172
-0.168,1.02,0.172
-0.176,1.012,0.176
-0.188,1,0.18
-0.195,0.992,0.18
-0.207,0.996,0.18
-0.215,1,0.176
-0.211,0.992,0.176
-0.199,0.984,0.176
-0.191,0.984,0.172
-0.195,0.996,0.172
-0.195,1.012,0.172
-0.184,1.012,0.176
-0.176,1.012,0.176
-0.172,1.008,0.172
-0.16,1.004,0.176
-0.152,0.996,0.176
-0.148,0.984,0.176
-0.148,0.984,0.176
-0.156,0.973,0.168
-0.16,0.969,0.172
-0.164,0.961,0.176
-0.168,0.957,0.176
-0.16,0.945,0.188
