------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:40
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.129,0.98,0.09
-0.129,0.98,0.086
-0.137,0.98,0.094
-0.152,0.969,0.094
-0.164,0.957,0.086
-0.16,0.953,0.074
-0.145,0.961,0.07
-0.121,0.973,0.063
-0.105,0.977,0.055
-0.09,0.977,0.059
-0.07,0.961,0.066
-0.074,0.945,0.078
-0.086,0.934,0.082
-0.102,0.938,0.082
-0.113,0.93,0.082
-0.121,0.922,0.078
-0.117,0.922,0.078
-0.113,0.934,0.07
-0.098,0.949,0.059
-0.07,0.953,0.07
-0.066,0.934,0.078
-0.078,0.922,0.078
-0.086,0.926,0.074
-0.09,0.926,0.078
-0.09,0.93,0.074
-0.094,0.938,0.07
-0.09,0.949,0.063
-0.094,0.953,0.066
-0.102,0.949,0.07
-0.109,0.941,0.09
-0.121,0.922,0.086
-0.133,0.902,0.09
-0.141,0.895,0.09
-0.152,0.895,0.078
-0.156,0.91,0.059
-0.156,0.918,0.039
-0.145,0.906,0.031
-0.125,0.902,0.023
-0.105,0.906,0.012
-0.09,0.91,-0.02
-0.066,0.934,-0.039
-0.047,0.961,-0.043
-0.047,0.98,-0.035
-0.051,0.992,-0.031
-0.051,0.992,-0.027
-0.035,0.98,-0.012
-0.023,0.949,0
-0.004,0.934,0
0.02,0.949,0.004
0.027,0.957,0.004
0.035,0.953,0
0.051,0.969,-0.016
0.082,0.984,-0.035
0.125,1.004,-0.047
0.18,1.012,-0.055
0.227,1.016,-0.055
0.266,1.023,-0.051
0.281,1.039,-0.059
0.285,1.059,-0.063
0.293,1.07,-0.074
0.316,1.078,-0.078
0.332,1.063,-0.082
0.348,1.039,-0.078
0.367,1.02,-0.074
0.371,1.016,-0.074
0.375,1.027,-0.082
0.379,1.031,-0.09
0.367,1.035,-0.09
0.355,1.008,-0.074
0.355,0.984,-0.063
0.363,0.98,-0.059
0.363,0.98,-0.059
0.359,0.984,-0.063
0.352,0.984,-0.059
0.336,0.984,-0.043
0.32,0.98,-0.031
0.309,0.984,-0.023
0.301,0.984,-0.008
0.293,0.977,0
0.273,0.957,0.004
0.258,0.957,0
0.25,0.973,-0.004
0.242,0.969,-0.004
0.242,0.965,0
0.238,0.957,-0.004
0.23,0.953,-0.004
0.23,0.957,-0.004
0.234,0.961,-0.008
0.246,0.965,-0.016
0.25,0.98,-0.027
0.254,1.004,-0.043
0.254,1.02,-0.055
0.254,1.023,-0.07
0.27,1.016,-0.074
0.273,1.008,-0.082
0.27,1.012,-0.086
0.258,1.008,-0.086
0.246,1.004,-0.086
0.242,1.008,-0.078
0.234,1.008,-0.07
0.234,1.008,-0.066
0.234,1.008,-0.063
0.242,1.016,-0.066
0.246,1.027,-0.066
0.25,1.023,-0.063
0.246,1.016,-0.063
0.246,1.008,-0.066
0.242,1.016,-0.066
0.238,1.02,-0.066
0.242,1.023,-0.063
0.25,1.023,-0.066
0.254,1.023,-0.066
0.262,1.023,-0.066
0.266,1.016,-0.063
0.262,1.02,-0.07
0.254,1.023,-0.066
0.25,1.016,-0.063
0.242,1.012,-0.059
0.242,1.008,-0.063
0.246,0.996,-0.059
0.25,0.992,-0.055
0.266,0.996,-0.059
0.273,0.992,-0.059
0.27,0.992,-0.059
0.254,0.988,-0.059
0.254,0.996,-0.059
0.262,1.016,-0.063
0.273,1.02,-0.063
0.273,1.016,-0.063
0.273,1.012,-0.059
0.277,1.016,-0.066
0.273,1.02,-0.07
0.277,1.02,-0.07
0.289,1.02,-0.07
0.289,1.02,-0.074
0.297,1.023,-0.078
0.305,1.023,-0.074
0.309,1.023,-0.07
0.313,1.02,-0.078
0.309,1.012,-0.086
0.32,0.996,-0.086
0.328,0.992,-0.09
0.34,0.996,-0.094
0.34,1,-0.102
0.34,1.008,-0.105
0.344,1.004,-0.105
0.348,0.992,-0.098
0.34,0.977,-0.094
0.328,0.965,-0.094
0.32,0.957,-0.098
0.32,0.961,-0.105
0.324,0.957,-0.109
0.328,0.961,-0.117
0.336,0.965,-0.125
0.336,0.957,-0.125
0.34,0.957,-0.117
0.336,0.965,-0.109
0.328,0.957,-0.109
0.316,0.953,-0.113
0.316,0.953,-0.113
0.316,0.945,-0.109
0.32,0.941,-0.121
0.313,0.945,-0.125
0.313,0.949,-0.117
0.316,0.938,-0.105
0.309,0.934,-0.102
0.301,0.934,-0.105
0.285,0.938,-0.113
0.289,0.949,-0.113
0.297,0.953,-0.113
0.293,0.945,-0.102
0.293,0.949,-0.098
0.285,0.945,-0.094
0.281,0.93,-0.086
0.273,0.922,-0.074
0.273,0.922,-0.078
0.273,0.922,-0.09
0.262,0.938,-0.094
0.258,0.945,-0.094
0.254,0.938,-0.094
0.266,0.945,-0.082
0.273,0.949,-0.082
0.273,0.957,-0.09
0.27,0.957,-0.094
0.27,0.965,-0.098
0.27,0.969,-0.098
0.258,0.961,-0.102
